matricule,serie_bac,wilaya_bac,moyenne_bac,sexe,english,french,his_geo,arabic_literature,maths,philosophy,physics,primary_module,islamic_science
35074890,N03,19,14.88,FEMININ,14.5,11.5,17.0,12.5,20.0,8.0,15.5,12.5,18.5
33040976,N03,18,10.72,FEMININ,13.0,6.5,10.5,15.5,11.5,11.5,7.5,7.0,18.0
35027040,N04,5,14.45,MASCULIN,15.0,12.5,15.0,11.5,14.5,6.5,17.0,15.5,16.5
38040207,N03,22,11.59,FEMININ,6.0,7.0,14.5,11.5,14.5,9.0,11.5,11.0,13.0
34029978,N03,25,9.05,MASCULIN,13.5,13.5,12.5,6.5,7.0,6.5,2.0,11.5,13.5
34039488,N03,25,12.62,FEMININ,10.0,11.0,13.0,10.5,15.0,4.0,13.5,13.5,17.5
37014345,N03,13,9.37,MASCULIN,3.5,4.5,13.0,12.0,7.5,8.5,7.5,10.5,14.5
34038016,N03,25,10.47,FEMININ,3.5,5.0,9.5,13.0,11.5,2.0,13.5,9.5,16.5
33034869,N03,18,17.32,FEMININ,17.0,15.5,16.5,14.5,20.0,13.0,20.0,16.5,17.5
32005125,N05,2,13.63,MASCULIN,12.5,4.5,15.0,15.0,17.5,11.5,9.0,14.5,19.0
32048391,N03,26,14.53,FEMININ,15.5,10.0,14.0,17.0,16.5,8.0,15.5,14.0,13.5
36032600,N03,23,11.7,FEMININ,7.5,11.0,14.0,13.5,12.5,9.5,11.0,11.0,11.5
33002062,N03,6,11.38,FEMININ,10.0,14.0,15.5,11.5,13.5,7.0,8.5,8.5,19.0
36002078,N03,21,15.1,FEMININ,13.0,16.0,13.5,16.5,17.5,11.0,15.5,12.5,18.5
31058114,N03,16,14.97,FEMININ,13.5,11.5,15.5,18.5,16.5,14.0,13.0,13.0,20.0
36031714,N03,23,14.27,FEMININ,16.0,16.5,12.5,11.5,16.0,12.0,15.5,14.0,9.5
31066264,N03,16,13.71,MASCULIN,14.5,10.5,15.5,19.0,14.0,8.5,10.5,13.0,18.5
33019044,N03,10,12.48,FEMININ,16.5,13.5,12.5,14.0,15.0,4.5,12.0,10.0,15.5
38010290,N05,14,9.08,MASCULIN,7.0,6.0,14.0,11.0,5.0,4.0,5.5,14.0,12.5
38019601,N03,14,9.87,FEMININ,7.0,3.5,8.0,12.0,6.5,9.0,16.0,6.0,19.0
33009115,N03,6,10.38,FEMININ,7.5,10.5,11.5,14.5,6.0,7.0,11.0,11.5,8.0
32008419,N03,2,15.24,FEMININ,13.5,9.0,15.0,11.0,16.5,16.0,18.0,14.5,19.5
37072325,N03,48,9.42,MASCULIN,5.0,5.5,14.5,13.0,6.0,10.5,8.0,9.5,14.5
35054903,N03,19,10.6,MASCULIN,10.5,11.5,10.0,10.0,16.0,3.5,9.5,9.5,6.5
31019195,N03,15,9.81,FEMININ,11.0,14.5,12.5,14.5,5.5,9.0,5.0,6.0,17.5
33043991,N03,34,9.35,FEMININ,12.5,10.5,12.0,12.5,6.0,4.5,7.0,7.5,17.0
31046053,N03,16,10.37,FEMININ,14.5,13.0,11.0,11.0,7.5,6.0,8.0,10.5,15.0
38075286,N03,45,11.71,MASCULIN,9.0,6.5,12.5,12.0,12.0,10.5,11.5,10.5,19.5
36018915,N03,23,12.15,MASCULIN,18.5,10.5,14.0,14.0,9.5,6.5,10.0,12.5,16.0
38056850,N03,32,10.93,MASCULIN,7.0,5.5,16.0,17.0,16.5,10.0,5.5,7.0,14.5
35033148,N05,7,11.76,MASCULIN,10.5,9.5,14.0,10.0,11.0,4.5,10.0,14.5,17.0
37061302,N03,31,12.37,FEMININ,5.5,12.0,11.5,16.5,11.5,8.0,12.5,12.5,16.5
34035184,N03,25,10.23,FEMININ,3.0,5.5,12.5,9.0,11.0,6.0,14.5,8.5,15.5
34059609,N04,40,12.66,FEMININ,8.5,14.5,14.0,9.5,11.5,12.5,15.0,10.5,14.5
32051163,N03,42,12.75,FEMININ,7.0,11.5,14.0,15.5,11.5,5.5,13.5,14.0,16.5
35037609,N05,7,14.43,FEMININ,3.0,2.5,14.5,11.5,16.0,6.5,17.0,20.0,16.0
39087931,N03,47,12.6,MASCULIN,16.0,9.5,14.5,11.0,14.0,10.0,14.5,9.5,13.5
31028026,N03,35,12.08,FEMININ,2.0,7.0,16.5,15.0,9.0,8.0,16.0,11.5,19.0
38043231,N03,29,11.6,FEMININ,11.0,5.5,13.0,15.5,13.0,7.0,14.0,6.5,17.5
32035317,N05,26,12.74,FEMININ,13.0,5.5,10.5,14.0,10.5,11.0,14.0,15.5,16.5
39052889,N03,30,13.62,FEMININ,15.0,9.5,18.0,16.0,12.5,12.5,15.5,10.0,16.0
35046285,N03,19,11.32,FEMININ,6.0,8.0,12.0,13.0,7.5,14.0,9.0,13.5,19.5
31021941,N03,15,11.61,FEMININ,8.5,12.5,16.5,12.5,13.0,10.0,10.5,7.5,13.0
31092515,N04,16,11.82,FEMININ,9.0,8.5,12.0,18.5,10.5,10.0,12.0,8.5,13.5
37089210,N03,48,15.35,FEMININ,15.0,16.5,13.5,14.5,16.5,13.0,15.0,15.0,17.5
35034340,N03,7,9.88,MASCULIN,13.0,5.5,13.0,12.5,11.5,7.5,8.0,8.0,8.0
32054150,N03,42,11.03,FEMININ,5.0,4.0,13.0,15.5,8.0,8.0,12.0,13.0,14.5
31041300,N04,16,14.24,MASCULIN,12.5,13.0,12.5,8.5,17.0,4.5,19.0,7.0,18.5
31075385,N03,16,10.28,FEMININ,12.5,14.5,9.5,14.0,4.0,6.0,7.0,14.0,16.0
34004587,N03,4,11.07,MASCULIN,11.0,6.0,12.0,9.0,9.0,3.0,15.0,11.0,17.5
36018871,N03,23,10.06,MASCULIN,13.0,11.0,10.0,6.5,9.0,6.0,5.5,14.5,12.0
35001539,N03,5,10.97,MASCULIN,8.0,7.5,14.0,15.0,16.0,6.5,9.0,6.5,14.5
38041746,N05,29,11.53,MASCULIN,11.0,8.0,12.5,14.5,9.5,13.5,5.0,16.0,15.0
37072012,N03,48,13.0,FEMININ,7.0,4.5,17.5,17.0,8.0,13.5,15.0,15.0,17.0
35014744,N03,5,9.65,FEMININ,9.5,9.5,14.0,12.0,9.5,4.0,7.5,7.0,16.5
31013423,N03,15,10.89,MASCULIN,15.0,13.5,10.5,10.0,9.5,9.5,9.5,9.0,9.5
31066104,N03,16,14.57,MASCULIN,15.5,10.5,13.5,13.5,14.5,7.5,15.0,16.5,19.0
36022588,N03,23,11.18,MASCULIN,13.0,15.0,12.5,16.0,15.5,5.0,4.0,10.0,9.5
33000774,N03,6,16.31,FEMININ,17.5,16.0,13.5,11.0,19.5,13.0,18.5,15.0,19.0
37050320,N03,31,9.55,FEMININ,8.5,2.5,10.0,12.5,11.0,3.0,10.5,9.5,8.5
37074364,N03,48,12.43,MASCULIN,3.0,4.0,17.0,11.5,14.5,8.0,15.0,12.0,18.5
32029683,N03,9,10.88,FEMININ,15.5,14.0,11.0,16.0,6.0,12.0,4.5,12.0,15.5
36009785,N03,21,14.14,FEMININ,14.5,10.0,17.0,17.5,12.5,12.5,13.5,12.5,19.5
34074544,N03,43,9.92,FEMININ,8.5,9.0,11.0,14.5,6.0,6.5,8.0,9.5,19.0
39052032,N03,30,11.57,FEMININ,13.0,13.5,11.5,16.0,10.0,6.5,10.0,9.0,18.5
37005590,N03,1,10.64,FEMININ,8.5,12.0,12.0,14.0,4.0,8.0,9.5,13.0,16.5
38035357,N03,22,10.44,MASCULIN,3.0,4.5,11.0,8.5,11.0,5.0,14.0,11.0,15.5
34079494,N03,43,10.02,MASCULIN,10.0,10.5,10.0,15.0,11.5,5.0,12.0,6.5,9.0
34001248,N03,4,9.75,FEMININ,8.5,9.5,10.5,11.5,11.0,5.0,7.0,8.5,15.5
31052802,N03,16,9.63,MASCULIN,10.0,11.0,8.0,4.5,15.0,6.5,10.5,6.5,10.0
34019133,N03,12,10.47,MASCULIN,11.5,12.5,15.0,12.5,6.0,12.5,14.5,6.5,8.5
35081032,N04,28,11.84,FEMININ,9.0,10.0,13.0,12.5,10.0,5.5,14.5,8.5,18.5
31014871,N03,15,11.99,FEMININ,14.0,12.0,12.5,13.5,11.0,10.5,10.5,8.5,18.0
38012082,N05,14,16.08,FEMININ,18.0,15.0,15.0,16.5,17.0,6.0,15.0,18.5,17.5
31076052,N04,16,15.35,FEMININ,12.5,14.0,13.5,11.0,18.5,14.5,16.0,13.5,16.0
39023597,N03,17,12.82,FEMININ,8.0,7.0,13.5,12.5,9.5,10.5,13.0,17.0,18.0
39022639,N03,17,12.6,FEMININ,6.5,8.0,13.5,12.5,11.0,12.5,15.0,13.0,17.0
39083706,N03,39,12.15,MASCULIN,5.5,6.0,9.0,11.5,16.0,3.5,16.5,11.5,16.0
38019587,N03,14,9.83,MASCULIN,6.5,5.5,14.0,14.0,11.0,4.5,7.5,8.5,14.5
35056248,N03,19,11.44,MASCULIN,6.5,5.5,15.5,12.0,7.5,3.5,15.5,12.5,18.0
33049356,N03,34,9.78,MASCULIN,7.5,5.0,11.5,12.0,12.5,7.5,12.0,6.0,8.0
38007895,N03,14,15.63,FEMININ,12.5,13.5,16.5,17.5,18.0,10.0,13.5,17.0,18.5
33021587,N03,10,16.88,FEMININ,18.0,15.0,15.5,15.5,18.0,11.0,18.5,16.0,19.0
36003284,N03,21,11.2,MASCULIN,9.0,9.5,9.5,10.0,9.5,6.0,12.0,12.5,18.0
36024168,N03,23,11.63,FEMININ,9.5,7.5,11.0,10.5,11.0,4.0,13.5,12.5,18.5
35002602,N03,5,11.93,MASCULIN,15.5,12.0,9.0,13.0,14.0,4.5,10.0,11.5,14.5
38031037,N03,22,9.29,FEMININ,12.0,8.5,14.0,12.0,9.0,5.0,5.0,9.5,9.5
38045153,N03,29,12.3,FEMININ,6.5,3.0,14.5,15.0,18.5,13.0,7.5,11.0,17.0
37048645,N03,31,13.67,FEMININ,17.0,15.0,12.5,14.0,14.5,12.5,13.5,11.0,14.0
35014083,N03,5,10.73,MASCULIN,5.5,8.5,12.0,14.0,10.0,11.0,12.0,7.5,16.0
33010375,N03,6,13.76,MASCULIN,15.0,15.5,13.0,17.0,10.0,4.5,15.0,13.0,18.5
37077992,N03,37,15.47,FEMININ,10.5,12.5,17.5,18.0,17.5,15.0,16.5,13.0,17.0
31053105,N03,16,10.09,FEMININ,15.0,14.5,9.5,11.5,10.0,2.5,9.5,6.5,15.0
31048140,N03,16,11.36,FEMININ,7.0,9.5,14.5,17.0,10.5,6.5,9.5,11.0,15.5
36002242,N03,21,9.74,FEMININ,11.0,7.5,10.5,13.0,8.5,4.0,5.5,11.0,16.0
37043735,N03,31,13.78,FEMININ,15.0,14.0,12.0,10.5,14.0,12.0,14.5,13.5,17.0
37083150,N03,48,15.78,FEMININ,13.5,13.5,16.5,19.0,16.5,12.0,15.0,15.5,19.5
34070466,N03,43,13.03,MASCULIN,11.0,9.5,13.0,9.5,17.5,5.5,17.5,9.5,18.0
31072376,N03,16,12.57,MASCULIN,18.5,18.0,16.5,16.0,9.0,10.5,10.5,8.0,19.5
31040979,N03,16,10.32,FEMININ,5.5,5.5,12.5,9.5,14.0,7.5,5.5,11.5,17.5
36042795,N03,36,13.22,MASCULIN,14.0,8.5,12.0,8.5,13.0,15.5,15.0,12.5,18.5
38047831,N05,29,15.56,FEMININ,18.5,12.5,16.5,16.5,17.0,3.0,15.5,16.5,17.0
37003757,N03,1,10.9,FEMININ,3.0,8.0,13.5,12.0,8.5,10.0,12.5,10.5,18.5
33040627,N03,18,13.72,FEMININ,9.5,8.0,16.0,13.0,12.0,8.5,16.5,15.0,18.5
35010383,N03,5,12.37,FEMININ,8.0,10.5,15.5,13.0,15.0,7.5,11.0,12.0,14.0
31075865,N03,16,10.1,FEMININ,15.5,15.5,11.5,10.5,9.5,5.0,7.0,8.0,13.5
34074627,N03,43,15.22,FEMININ,12.5,14.0,14.0,14.0,17.5,4.0,18.5,15.0,18.0
31046207,N03,16,9.34,FEMININ,13.5,11.0,8.5,12.0,10.5,4.0,7.0,8.0,8.5
38053967,N03,29,11.06,MASCULIN,7.0,6.5,14.0,15.0,13.0,9.0,9.0,9.5,14.5
39068811,N03,39,11.69,FEMININ,14.0,13.5,13.0,16.5,14.5,10.0,7.0,8.5,11.5
35012303,N03,5,15.35,FEMININ,15.5,16.5,12.5,14.5,18.5,10.0,15.0,15.5,15.0
37073973,N03,46,13.45,FEMININ,14.5,14.5,17.0,15.0,13.5,9.5,12.5,10.5,18.5
31092239,N03,16,11.47,MASCULIN,11.0,8.5,9.5,10.0,13.0,3.5,17.5,8.5,17.0
32024244,N03,9,10.31,FEMININ,13.0,12.0,13.0,10.0,9.0,14.0,8.0,6.5,16.5
36033329,N03,24,9.37,FEMININ,14.5,13.0,10.0,13.0,4.5,3.0,9.5,8.5,10.0
31075128,N03,16,10.47,FEMININ,10.0,5.0,13.0,12.0,13.0,2.0,10.0,9.5,15.5
32022266,N03,9,14.22,FEMININ,10.5,9.0,16.0,17.0,15.5,12.5,19.0,10.5,13.0
31065045,N03,16,15.95,MASCULIN,16.0,10.0,15.5,16.5,17.5,11.5,18.5,14.5,20.0
31078691,N03,16,10.75,FEMININ,5.0,6.0,10.0,14.5,11.5,4.5,11.5,11.0,15.5
36017600,N03,23,12.22,FEMININ,5.5,5.5,15.5,14.0,13.5,12.0,9.0,14.0,15.5
35073191,N03,28,12.9,FEMININ,16.5,15.0,14.5,11.0,11.0,12.0,10.0,14.0,15.0
34079855,N03,43,11.08,FEMININ,4.5,3.5,9.5,11.5,14.0,2.5,15.5,9.5,17.5
33029721,N03,18,12.72,MASCULIN,4.0,7.5,13.0,11.5,12.0,11.5,14.0,15.0,18.5
31056681,N03,16,10.53,FEMININ,11.0,5.0,8.0,17.0,7.5,5.5,9.5,11.0,18.0
36024344,N04,23,13.12,FEMININ,12.0,10.0,15.5,17.5,10.0,10.0,14.5,9.5,18.5
31072408,N03,16,12.03,FEMININ,14.0,15.5,10.5,11.0,11.5,9.5,11.5,10.5,16.5
35065786,N03,19,12.53,FEMININ,8.0,10.0,14.5,12.5,12.0,9.0,14.0,13.0,17.5
34070944,N03,43,9.52,MASCULIN,10.0,7.0,12.0,11.0,10.0,6.0,8.0,7.5,16.0
36031770,N03,23,16.83,FEMININ,17.5,16.5,14.0,18.0,19.0,10.5,18.0,17.0,15.0
32010141,N03,2,11.37,FEMININ,7.0,5.0,11.0,14.0,13.0,4.5,10.0,12.5,17.5
36015112,N03,21,15.65,FEMININ,11.5,9.0,16.0,9.5,18.5,13.5,18.0,18.0,16.0
35025277,N03,5,9.68,MASCULIN,9.5,14.0,7.0,11.5,12.0,6.5,6.0,8.0,12.0
31011467,N04,15,15.95,MASCULIN,14.0,16.5,14.5,11.5,19.0,6.0,19.5,10.0,16.0
37054450,N03,31,10.98,FEMININ,14.0,10.5,12.5,13.5,4.5,12.5,6.0,14.5,15.5
38006016,N03,8,13.57,FEMININ,16.0,12.5,15.0,13.0,11.5,5.5,13.0,16.0,19.0
37028697,N05,27,13.53,MASCULIN,3.5,7.0,15.5,12.5,16.0,7.0,15.0,15.5,15.5
32036616,N05,26,11.98,MASCULIN,3.5,8.0,12.0,7.0,14.5,5.5,14.5,13.0,16.5
35042667,N03,7,11.02,FEMININ,10.0,5.0,16.0,12.5,11.5,6.5,8.5,10.5,17.5
34011484,N03,4,14.85,FEMININ,14.0,16.5,15.0,14.5,17.0,6.5,17.0,12.5,16.5
34038152,N03,25,11.89,MASCULIN,8.5,19.75,19.75,7.0,7.0,12.0,12.0,10.5,10.5
38009612,N03,14,10.4,FEMININ,16.5,8.5,14.0,13.5,8.5,6.0,11.0,6.5,13.5
31100760,N03,16,11.07,FEMININ,5.0,8.5,8.5,16.0,11.5,7.0,12.5,9.0,17.0
36010749,N03,21,14.83,FEMININ,12.5,11.5,13.5,19.5,18.0,9.5,16.5,10.5,19.0
37023336,N03,13,10.55,FEMININ,7.0,6.0,12.0,17.0,14.5,6.5,7.5,7.5,14.5
31046759,N03,16,11.76,MASCULIN,7.5,10.0,11.5,14.5,11.5,10.0,11.0,10.5,18.5
38023553,N04,20,13.16,MASCULIN,13.0,13.5,9.0,14.0,14.5,8.0,14.5,8.5,13.5
39003381,N03,3,9.3,MASCULIN,4.0,8.5,15.0,7.0,12.5,8.5,8.0,6.0,15.0
36023253,N05,23,12.77,FEMININ,11.5,10.0,16.0,9.5,12.0,4.5,14.5,14.0,16.5
38041922,N03,22,10.62,FEMININ,11.5,14.0,15.5,15.5,11.5,8.0,5.0,6.0,19.5
35087098,N03,28,11.42,FEMININ,8.5,7.5,12.5,11.5,10.0,7.0,14.0,11.0,16.5
31037792,N04,35,13.37,FEMININ,5.5,6.0,15.5,15.0,12.5,12.5,15.0,14.5,19.5
36004135,N03,21,16.27,FEMININ,16.0,15.0,15.0,18.0,15.0,10.0,17.5,17.0,19.0
35058855,N03,19,13.98,FEMININ,12.5,12.0,17.5,12.5,14.5,5.5,17.0,13.0,17.0
37018548,N03,13,9.15,MASCULIN,5.0,5.0,10.5,12.0,9.0,11.5,7.5,8.0,12.5
31049362,N04,16,12.48,MASCULIN,6.0,8.5,12.5,12.0,14.0,8.5,14.5,8.5,16.5
38009074,N03,14,16.91,FEMININ,18.5,17.0,15.5,15.0,17.5,11.0,20.0,16.0,19.0
34065525,N03,43,13.98,MASCULIN,4.5,9.0,11.5,11.5,18.0,6.5,16.5,16.5,16.0
38024815,N03,14,13.22,FEMININ,15.5,13.5,12.0,13.5,17.5,8.5,12.0,9.5,17.0
33002497,N03,6,14.25,FEMININ,16.0,16.5,12.5,16.0,13.0,8.0,16.0,13.0,13.5
38019336,N03,14,11.36,FEMININ,2.5,5.0,15.0,9.5,16.0,12.0,9.5,11.5,14.5
37001101,N03,1,15.55,FEMININ,11.5,11.5,13.5,14.0,19.5,14.0,16.5,15.0,19.0
35068969,N03,19,10.63,MASCULIN,5.5,4.5,9.0,10.0,14.0,3.5,15.5,10.5,7.5
31067147,N05,16,10.55,FEMININ,8.5,5.0,12.0,10.0,4.0,3.5,7.5,19.5,18.0
35037099,N03,7,10.89,FEMININ,15.5,16.5,15.0,14.0,4.0,10.5,6.5,11.0,17.0
35008548,N03,5,10.84,FEMININ,7.5,4.5,8.5,14.5,12.0,6.5,9.5,12.0,15.0
31083027,N03,16,12.0,MASCULIN,11.0,5.0,14.0,14.5,14.5,4.0,9.5,14.0,13.5
31055878,N03,16,17.28,MASCULIN,18.5,12.5,17.0,17.0,19.0,15.5,18.0,16.0,20.0
36036488,N03,24,10.75,MASCULIN,5.0,6.0,10.0,13.0,15.5,7.5,11.0,9.0,10.0
35005120,N03,5,12.33,MASCULIN,17.5,12.0,9.5,15.5,14.5,3.5,14.5,10.0,7.5
35051647,N03,19,17.41,FEMININ,19.0,16.5,20.0,18.0,17.5,10.5,19.5,16.0,19.0
32001887,N03,2,10.54,MASCULIN,6.5,6.5,8.5,10.0,13.5,4.5,11.0,11.5,12.0
32016789,N05,9,11.23,MASCULIN,12.5,17.5,10.5,6.5,7.5,3.5,7.5,18.0,14.0
32039412,N05,26,9.24,FEMININ,2.5,3.0,7.0,6.0,10.0,7.0,6.5,15.0,13.0
34060454,N03,43,9.48,MASCULIN,9.5,9.5,10.5,10.0,8.5,5.0,7.0,10.5,13.5
31004343,N03,11,12.83,FEMININ,17.5,14.0,12.0,17.0,9.0,10.5,13.0,11.5,17.0
32010406,N05,2,11.87,FEMININ,6.0,6.0,13.5,11.5,14.5,6.5,6.0,17.0,17.0
37017179,N03,13,10.82,MASCULIN,6.5,10.5,9.0,12.5,12.5,4.5,9.5,11.0,15.0
35039189,N03,7,12.62,FEMININ,11.0,9.5,14.0,13.0,13.0,13.0,10.0,12.0,19.0
36002569,N04,21,12.32,FEMININ,11.5,13.0,10.0,9.0,13.5,5.0,13.5,9.5,19.0
35018109,N03,5,10.31,FEMININ,7.0,6.5,12.0,15.5,16.0,3.0,6.5,9.0,10.0
34002306,N03,4,10.28,FEMININ,10.0,13.0,13.0,11.0,7.5,13.5,10.0,6.5,15.0
34020680,N03,12,9.48,FEMININ,13.0,6.5,8.5,5.5,5.0,12.0,7.0,13.5,18.5
31089438,N03,16,12.9,MASCULIN,12.5,9.5,11.0,16.0,15.5,2.0,13.5,13.0,14.0
35010749,N03,5,17.34,FEMININ,18.0,14.5,15.5,17.5,17.5,16.5,19.0,17.0,18.0
35047593,N03,19,11.88,FEMININ,10.5,7.5,12.5,15.0,9.5,5.0,12.0,14.5,14.0
31088010,N03,16,14.19,FEMININ,10.0,7.5,16.0,11.0,16.0,15.5,15.5,14.5,18.0
39089074,N04,47,12.34,MASCULIN,4.5,5.5,14.5,9.5,15.0,9.0,14.5,8.0,17.5
35036979,N03,7,10.85,FEMININ,11.5,8.5,11.5,10.5,13.0,12.0,7.5,8.5,17.5
35051843,N03,19,9.01,MASCULIN,6.0,8.5,8.0,12.5,8.0,5.0,11.0,7.0,11.5
31000938,N03,11,10.28,MASCULIN,7.0,3.5,13.0,8.0,10.0,7.5,11.0,12.5,13.0
37024830,N03,13,10.63,FEMININ,10.0,12.0,11.5,15.5,9.5,4.5,10.0,7.5,18.0
37017644,N03,13,9.6,FEMININ,7.0,7.0,11.5,11.5,8.0,10.0,5.0,12.0,13.5
33056399,N03,34,9.5,FEMININ,4.0,9.5,7.5,11.0,15.5,5.0,9.0,7.5,11.5
32051772,N03,26,10.4,FEMININ,5.5,7.5,12.5,12.0,13.5,9.0,10.0,9.0,12.5
37033215,N03,27,12.16,FEMININ,9.0,10.5,9.5,13.0,13.0,4.5,17.5,12.0,9.0
34041383,N03,25,10.58,FEMININ,12.0,13.5,10.0,14.0,8.5,8.0,6.0,10.0,18.5
31082881,N03,16,10.25,MASCULIN,3.5,7.5,8.5,13.0,7.0,4.5,12.5,12.5,14.5
35087991,N04,28,13.86,FEMININ,14.5,11.0,16.5,17.0,15.0,4.5,13.0,13.5,17.0
39071931,N03,39,10.77,FEMININ,7.0,6.5,13.0,7.5,14.5,9.0,13.0,6.5,17.5
38030884,N03,22,13.93,FEMININ,14.0,12.5,14.0,15.5,16.5,11.5,12.0,12.5,15.5
33010287,N03,6,10.75,MASCULIN,17.5,17.0,9.0,12.5,8.5,4.5,8.0,12.5,7.0
34019516,N05,12,9.69,FEMININ,8.5,3.5,9.0,12.5,7.0,10.0,2.5,16.0,17.0
31096212,N03,16,13.12,FEMININ,16.5,15.0,17.0,16.0,11.0,11.0,11.0,11.5,14.5
33047983,N03,34,10.02,FEMININ,3.0,5.5,6.0,9.5,12.0,8.0,9.0,11.5,17.0
39052250,N04,30,12.1,MASCULIN,7.0,9.5,12.5,10.0,14.5,5.0,13.5,8.5,18.0
33003664,N03,6,12.36,MASCULIN,8.0,13.0,16.5,14.5,8.0,7.5,16.0,10.0,17.5
31046095,N03,16,11.32,FEMININ,11.0,9.5,14.0,11.5,10.5,3.5,7.0,14.5,18.5
31063773,N05,16,14.94,FEMININ,14.5,15.0,15.0,9.5,16.0,11.0,16.0,16.0,16.0
39051528,N03,30,9.86,FEMININ,4.0,10.0,8.5,9.5,16.5,3.5,9.0,7.5,13.5
31088464,N03,16,11.05,FEMININ,13.5,14.5,11.5,16.0,12.0,4.5,6.5,10.0,16.0
38057296,N05,32,9.94,MASCULIN,4.0,3.5,12.5,13.0,6.0,3.5,7.5,16.0,15.0
34030110,N03,25,16.43,FEMININ,14.5,11.0,18.0,15.5,17.5,12.5,20.0,15.5,17.0
36047754,N05,41,9.53,FEMININ,15.0,14.0,7.5,12.5,9.0,4.0,8.5,6.0,15.5
32028955,N03,9,11.26,MASCULIN,12.5,15.5,9.5,15.0,4.5,9.0,6.0,16.0,17.0
39029825,N03,17,11.68,FEMININ,8.0,9.0,16.5,12.5,14.5,7.5,14.0,8.0,11.5
31078669,N03,16,16.18,FEMININ,18.5,17.0,14.0,17.0,15.5,15.5,18.0,14.0,17.5
38004006,N03,8,11.78,FEMININ,11.0,6.5,13.0,10.5,11.0,11.0,14.5,10.0,17.0
31063262,N03,16,9.6,FEMININ,15.5,17.5,8.5,15.5,3.5,5.5,5.0,9.5,14.5
31087040,N04,16,10.56,MASCULIN,5.5,6.5,15.5,9.0,8.5,11.5,13.5,11.0,10.5
31088725,N03,16,11.7,FEMININ,3.5,9.5,12.5,13.0,15.0,7.0,11.5,11.5,14.0
31054074,N03,16,10.19,FEMININ,13.0,10.5,14.0,10.5,9.0,2.0,10.0,9.0,14.0
31088300,N03,16,10.71,FEMININ,7.0,12.5,11.5,14.0,10.5,5.0,10.0,10.5,15.5
32067079,N03,44,9.73,FEMININ,13.0,11.5,10.0,11.5,10.0,3.5,6.5,9.0,13.0
32052530,N05,42,12.8,FEMININ,2.5,7.0,12.5,12.5,16.0,6.5,11.0,19.5,7.0
36052122,N03,41,9.26,FEMININ,7.0,4.0,8.0,10.0,6.5,3.5,10.0,12.5,13.0
36024421,N03,23,15.23,FEMININ,16.0,13.5,15.5,15.0,16.0,11.5,17.0,12.5,19.5
34017473,N05,12,9.52,MASCULIN,3.5,4.5,10.5,8.5,6.0,4.0,10.5,13.5,17.5
35005190,N03,5,14.45,FEMININ,19.5,16.5,13.0,14.0,16.5,12.5,12.0,12.5,16.0
35061465,N03,19,15.13,MASCULIN,13.0,12.5,11.5,16.5,15.5,10.0,19.0,13.5,19.5
37052298,N05,31,15.56,FEMININ,10.0,8.0,16.0,17.0,13.0,7.5,18.5,20.0,16.0
36019613,N03,23,11.05,FEMININ,9.5,14.5,11.0,13.0,9.0,6.5,8.5,11.5,16.5
33011759,N03,6,9.92,FEMININ,10.0,12.0,7.0,8.0,10.5,8.5,11.0,8.5,11.0
34049712,N05,40,12.45,MASCULIN,13.0,11.0,13.0,8.0,11.0,9.5,11.0,15.0,18.5
32016359,N03,9,17.93,MASCULIN,18.5,18.5,17.5,15.0,19.0,15.0,20.0,17.0,19.5
31036525,N03,35,9.75,FEMININ,6.5,9.5,10.5,8.0,14.0,5.0,6.0,9.5,15.5
31043601,N03,16,9.91,MASCULIN,16.0,16.0,11.0,10.5,8.0,2.5,8.0,9.0,11.5
31035568,N03,35,11.77,FEMININ,3.0,5.5,14.0,14.0,13.5,10.0,14.5,8.5,18.0
31051727,N03,16,9.96,FEMININ,15.0,11.5,12.0,12.5,9.0,7.5,7.0,8.0,11.5
32059023,N03,42,11.77,FEMININ,14.5,9.5,13.5,14.5,7.0,9.5,11.5,11.0,19.5
39089573,N04,47,13.34,MASCULIN,12.0,9.0,13.0,12.0,14.0,13.0,13.0,13.0,18.0
34069926,N03,43,13.31,FEMININ,10.0,11.0,11.0,12.0,15.0,4.5,18.0,12.5,15.5
31072362,N03,16,13.4,FEMININ,14.0,17.0,14.5,16.0,12.0,12.0,16.5,8.5,16.0
38054821,N03,32,11.2,FEMININ,8.5,5.5,16.5,13.0,6.5,9.5,12.0,12.5,15.5
31043724,N03,16,14.22,MASCULIN,13.5,16.0,12.0,13.0,17.0,9.0,17.0,11.0,16.0
31106919,N03,16,12.33,FEMININ,9.0,9.5,13.0,16.0,12.0,8.5,14.0,10.0,18.0
39051898,N03,30,9.56,MASCULIN,4.5,7.0,16.0,10.0,11.0,2.0,10.5,8.0,11.5
35070952,N03,28,10.73,FEMININ,5.5,8.0,9.5,13.0,10.5,8.5,15.5,8.5,10.5
31085656,N03,16,10.57,MASCULIN,16.5,10.0,11.5,9.5,15.5,6.0,10.5,6.5,6.5
35015660,N05,5,9.53,MASCULIN,11.5,8.5,14.0,12.0,6.5,1.5,5.5,12.0,16.5
34038833,N03,25,12.46,FEMININ,9.5,12.5,14.0,8.5,11.5,11.0,15.0,11.5,17.5
32062152,N03,44,13.58,FEMININ,7.0,5.5,13.0,13.0,15.5,6.0,14.5,17.0,18.0
